#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000001881_01353	349741.Amuc_0877	0.0	984.0	COG0497@1|root,COG0497@2|Bacteria,46SGB@74201|Verrucomicrobia,2IU0W@203494|Verrucomicrobiae	203494|Verrucomicrobiae	L	RecF/RecN/SMC N terminal domain	-	-	-	ko:K03631	-	-	-	-	ko00000,ko03400	-	-	-	SMC_N
MGYG000001881_01675	357276.EL88_12560	1.2e-06	55.1	2A8N9@1|root,30XQS@2|Bacteria,4PBFI@976|Bacteroidetes,2FYZQ@200643|Bacteroidia,4AUCX@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF2786
MGYG000001881_00512	349741.Amuc_1618	2.45e-139	394.0	COG0307@1|root,COG0307@2|Bacteria,46SU1@74201|Verrucomicrobia,2IUAK@203494|Verrucomicrobiae	203494|Verrucomicrobiae	H	Lumazine binding domain	-	-	2.5.1.9	ko:K00793	ko00740,ko01100,ko01110,map00740,map01100,map01110	M00125	R00066	RC00958,RC00960	ko00000,ko00001,ko00002,ko01000	-	-	-	Lum_binding
MGYG000001881_01004	349741.Amuc_2080	2.91e-147	423.0	COG2148@1|root,COG2148@2|Bacteria,46UQE@74201|Verrucomicrobia,2IUN5@203494|Verrucomicrobiae	203494|Verrucomicrobiae	M	Bacterial sugar transferase	-	-	-	-	-	-	-	-	-	-	-	-	Bac_transf
MGYG000001881_01158	349741.Amuc_0759	2.45e-293	806.0	COG0438@1|root,COG0438@2|Bacteria,46W11@74201|Verrucomicrobia,2IW0T@203494|Verrucomicrobiae	203494|Verrucomicrobiae	M	Glycosyl transferases group 1	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_1_4,Glyco_transf_4,Glycos_transf_1
MGYG000001881_01639	349741.Amuc_0113	6.55e-109	315.0	COG2065@1|root,COG2065@2|Bacteria,46VY6@74201|Verrucomicrobia,2IUM6@203494|Verrucomicrobiae	203494|Verrucomicrobiae	F	Phosphoribosyl transferase domain	-	-	2.4.2.9	ko:K02825	ko00240,ko01100,map00240,map01100	-	R00966	RC00063	ko00000,ko00001,ko01000,ko03000	-	-	-	Pribosyltran
MGYG000001881_01746	349741.Amuc_1017	1.3e-127	371.0	COG2267@1|root,COG2267@2|Bacteria,46WQX@74201|Verrucomicrobia,2IUN2@203494|Verrucomicrobiae	203494|Verrucomicrobiae	I	Alpha/beta hydrolase family	-	-	4.2.99.20	ko:K08680	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00116	R08166	RC02148,RC02475	ko00000,ko00001,ko00002,ko01000	-	-	-	Abhydrolase_6
MGYG000001881_01834	349741.Amuc_0199	0.0	1042.0	COG0457@1|root,COG0457@2|Bacteria,46SRS@74201|Verrucomicrobia,2IU3T@203494|Verrucomicrobiae	203494|Verrucomicrobiae	S	Tetratricopeptide repeat	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000001881_01442	349741.Amuc_0041	5.89e-253	694.0	COG0216@1|root,COG0216@2|Bacteria,46S6F@74201|Verrucomicrobia,2ITHW@203494|Verrucomicrobiae	203494|Verrucomicrobiae	J	Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA	prfA	-	-	ko:K02835	-	-	-	-	ko00000,ko03012	-	-	-	PCRF,RF-1
MGYG000001881_00223	349741.Amuc_0491	0.0	1012.0	COG3119@1|root,COG3119@2|Bacteria,46U02@74201|Verrucomicrobia,2ITYT@203494|Verrucomicrobiae	203494|Verrucomicrobiae	P	Sulfatase	-	-	-	-	-	-	-	-	-	-	-	-	Sulfatase
MGYG000001881_01891	349741.Amuc_2039	0.0	1061.0	COG0119@1|root,COG0119@2|Bacteria,46S6Z@74201|Verrucomicrobia,2ITQ0@203494|Verrucomicrobiae	203494|Verrucomicrobiae	E	LeuA allosteric (dimerisation) domain	-	-	2.3.3.13	ko:K01649	ko00290,ko00620,ko01100,ko01110,ko01210,ko01230,map00290,map00620,map01100,map01110,map01210,map01230	M00432	R01213	RC00004,RC00470,RC02754	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	HMGL-like,LeuA_dimer
MGYG000001881_01793	349741.Amuc_0719	1.42e-253	704.0	COG0628@1|root,COG0628@2|Bacteria,46U8S@74201|Verrucomicrobia,2IU6H@203494|Verrucomicrobiae	203494|Verrucomicrobiae	S	AI-2E family transporter	-	-	-	ko:K11744	-	-	-	-	ko00000	-	-	-	AI-2E_transport
MGYG000001881_00461	349741.Amuc_1567	4.1e-119	344.0	COG0350@1|root,COG0350@2|Bacteria,46XK4@74201|Verrucomicrobia,2IW45@203494|Verrucomicrobiae	203494|Verrucomicrobiae	L	6-O-methylguanine DNA methyltransferase, DNA binding domain	-	-	2.1.1.63	ko:K00567	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	Ada_Zn_binding,DNA_binding_1,HTH_18
MGYG000001881_00476	349741.Amuc_1582	4.19e-209	582.0	COG0463@1|root,COG0463@2|Bacteria,46SPS@74201|Verrucomicrobia,2IUQ1@203494|Verrucomicrobiae	203494|Verrucomicrobiae	M	Glycosyl transferase family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
MGYG000001881_01872	1235802.C823_02822	4.32e-149	429.0	COG0582@1|root,COG0582@2|Bacteria,1TPCB@1239|Firmicutes,2485Y@186801|Clostridia,25VQ2@186806|Eubacteriaceae	186801|Clostridia	L	Site-specific recombinase, phage integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Fe_dep_repress,Integrase_DNA,Phage_int_SAM_5,Phage_integrase
MGYG000001881_02128	349741.Amuc_0086	0.0	1204.0	COG0323@1|root,COG0323@2|Bacteria,46SG5@74201|Verrucomicrobia,2ITR4@203494|Verrucomicrobiae	203494|Verrucomicrobiae	L	This protein is involved in the repair of mismatches in DNA. It is required for dam-dependent methyl-directed DNA mismatch repair. May act as a molecular matchmaker , a protein that promotes the formation of a stable complex between two or more DNA-binding proteins in an ATP-dependent manner without itself being part of a final effector complex	mutL	-	-	ko:K03572	ko03430,map03430	-	-	-	ko00000,ko00001,ko03400	-	-	-	DNA_mis_repair,HATPase_c_3,MutL_C
MGYG000001881_02127	349741.Amuc_0086	0.0	1204.0	COG0323@1|root,COG0323@2|Bacteria,46SG5@74201|Verrucomicrobia,2ITR4@203494|Verrucomicrobiae	203494|Verrucomicrobiae	L	This protein is involved in the repair of mismatches in DNA. It is required for dam-dependent methyl-directed DNA mismatch repair. May act as a molecular matchmaker , a protein that promotes the formation of a stable complex between two or more DNA-binding proteins in an ATP-dependent manner without itself being part of a final effector complex	mutL	-	-	ko:K03572	ko03430,map03430	-	-	-	ko00000,ko00001,ko03400	-	-	-	DNA_mis_repair,HATPase_c_3,MutL_C
MGYG000001881_01785	349741.Amuc_0711	0.0	1013.0	COG1226@1|root,COG4651@1|root,COG1226@2|Bacteria,COG4651@2|Bacteria,46UN8@74201|Verrucomicrobia,2IV26@203494|Verrucomicrobiae	203494|Verrucomicrobiae	P	TrkA-N domain	-	-	-	ko:K03455	-	-	-	-	ko00000	2.A.37	-	-	Na_H_Exchanger,TrkA_N
MGYG000001881_00047	349741.Amuc_0306	0.0	1381.0	COG0480@1|root,COG0480@2|Bacteria,46SFV@74201|Verrucomicrobia,2ITYS@203494|Verrucomicrobiae	203494|Verrucomicrobiae	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome	-	-	-	ko:K02355	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	EFG_C,EFG_II,EFG_IV,GTP_EFTU,GTP_EFTU_D2
MGYG000001881_01950	349741.Amuc_1129	4.42e-114	336.0	2AW63@1|root,31N13@2|Bacteria,46X8D@74201|Verrucomicrobia,2IUZY@203494|Verrucomicrobiae	203494|Verrucomicrobiae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000001881_02129	349741.Amuc_0088	0.0	1270.0	COG3307@1|root,COG3307@2|Bacteria	2|Bacteria	M	-O-antigen	-	GO:0003674,GO:0003824,GO:0006464,GO:0006486,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009987,GO:0016740,GO:0016757,GO:0019538,GO:0034645,GO:0036211,GO:0043170,GO:0043412,GO:0043413,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0070085,GO:0071704,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576	-	ko:K02847,ko:K13009,ko:K16705	ko00540,ko01100,map00540,map01100	M00080	-	-	ko00000,ko00001,ko00002,ko01000,ko01005,ko02000	9.B.67.4,9.B.67.5	-	-	Glyco_transf_9,Glycos_transf_2,PglL_A,TPR_19,Wzy_C,Wzy_C_2
MGYG000001881_01781	349741.Amuc_0708	0.0	1090.0	COG1158@1|root,COG1158@2|Bacteria,46UQY@74201|Verrucomicrobia,2ITRJ@203494|Verrucomicrobiae	203494|Verrucomicrobiae	K	Facilitates transcription termination by a mechanism that involves Rho binding to the nascent RNA, activation of Rho's RNA-dependent ATPase activity, and release of the mRNA from the DNA template	-	-	-	ko:K03628	ko03018,map03018	-	-	-	ko00000,ko00001,ko03019,ko03021	-	-	-	ATP-synt_ab,Rho_RNA_bind
MGYG000001881_00301	349741.Amuc_0569	5.31e-183	513.0	COG1040@1|root,COG1040@2|Bacteria,46T0D@74201|Verrucomicrobia,2IUGQ@203494|Verrucomicrobiae	203494|Verrucomicrobiae	S	competence protein	-	-	-	-	-	-	-	-	-	-	-	-	Pribosyltran
MGYG000001881_00302	349741.Amuc_0569	5.31e-183	513.0	COG1040@1|root,COG1040@2|Bacteria,46T0D@74201|Verrucomicrobia,2IUGQ@203494|Verrucomicrobiae	203494|Verrucomicrobiae	S	competence protein	-	-	-	-	-	-	-	-	-	-	-	-	Pribosyltran
MGYG000001881_01316	349741.Amuc_1667	0.0	1765.0	COG3250@1|root,COG3250@2|Bacteria	2|Bacteria	G	beta-galactosidase activity	-	-	3.2.1.23	ko:K01190	ko00052,ko00511,ko00600,ko01100,map00052,map00511,map00600,map01100	-	R01105,R01678,R03355,R04783,R06114	RC00049,RC00452	ko00000,ko00001,ko01000	-	-	-	F5_F8_type_C,FIVAR,Glyco_hydro_2,Glyco_hydro_2_C,Glyco_hydro_2_N,LRR_5,NPCBM,RicinB_lectin_2
MGYG000001881_00186	349741.Amuc_0452	0.0	1093.0	COG0513@1|root,COG0513@2|Bacteria,46U0S@74201|Verrucomicrobia,2ITPY@203494|Verrucomicrobiae	203494|Verrucomicrobiae	L	DbpA RNA binding domain	-	-	3.6.4.13	ko:K05592	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03009,ko03019	-	-	-	DEAD,DbpA,Helicase_C
MGYG000001881_00105	349741.Amuc_0365	1.54e-217	600.0	COG1562@1|root,COG1562@2|Bacteria,46VIE@74201|Verrucomicrobia,2IUH8@203494|Verrucomicrobiae	203494|Verrucomicrobiae	I	Squalene/phytoene synthase	-	-	2.5.1.21	ko:K00801	ko00100,ko00909,ko01100,ko01110,ko01130,map00100,map00909,map01100,map01110,map01130	-	R00702,R02872,R06223	RC00362,RC00796,RC02839	ko00000,ko00001,ko01000,ko01006	-	-	-	SQS_PSY
MGYG000001881_01604	349741.Amuc_0152	8.05e-283	780.0	COG0206@1|root,COG0206@2|Bacteria,46UWD@74201|Verrucomicrobia,2ITWH@203494|Verrucomicrobiae	203494|Verrucomicrobiae	D	Tubulin/FtsZ family, GTPase domain	-	-	-	ko:K03531	ko04112,map04112	-	-	-	ko00000,ko00001,ko02048,ko03036,ko04812	-	-	-	FtsZ_C,Tubulin
MGYG000001881_00960	349741.Amuc_1231	4.64e-172	480.0	COG2003@1|root,COG2003@2|Bacteria,46STQ@74201|Verrucomicrobia,2IU7T@203494|Verrucomicrobiae	203494|Verrucomicrobiae	L	RadC-like JAB domain	-	-	-	ko:K03630	-	-	-	-	ko00000	-	-	-	RadC
MGYG000001881_01393	349741.Amuc_0837	0.0	1016.0	2DG3X@1|root,2ZUD5@2|Bacteria	2|Bacteria	S	Carbohydrate esterase, sialic acid-specific acetylesterase	-	-	-	-	-	-	-	-	-	-	-	-	Laminin_G_3,SASA
MGYG000001881_02221	349741.Amuc_0787	1.04e-212	587.0	COG0705@1|root,COG0705@2|Bacteria,46W15@74201|Verrucomicrobia,2IUFI@203494|Verrucomicrobiae	203494|Verrucomicrobiae	S	Rhomboid family	-	-	-	-	-	-	-	-	-	-	-	-	Rhomboid
MGYG000001881_01265	349741.Amuc_1184	3.24e-305	832.0	COG0148@1|root,COG0148@2|Bacteria,46S7N@74201|Verrucomicrobia,2ITUV@203494|Verrucomicrobiae	203494|Verrucomicrobiae	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis	-	-	4.2.1.11	ko:K01689	ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066	M00001,M00002,M00003,M00346,M00394	R00658	RC00349	ko00000,ko00001,ko00002,ko01000,ko03019,ko04147	-	-	-	Enolase_C,Enolase_N
MGYG000001881_00217	349741.Amuc_0484	5.52e-66	201.0	COG0261@1|root,COG0261@2|Bacteria,46T6P@74201|Verrucomicrobia,2IUNR@203494|Verrucomicrobiae	203494|Verrucomicrobiae	J	Ribosomal prokaryotic L21 protein	rplU	-	-	ko:K02888	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L21p
MGYG000001881_00597	349741.Amuc_1925	4.3e-229	630.0	COG4763@1|root,COG4763@2|Bacteria,46X0A@74201|Verrucomicrobia,2IWAP@203494|Verrucomicrobiae	203494|Verrucomicrobiae	S	Acyltransferase family	-	-	-	-	-	-	-	-	-	-	-	-	Acyl_transf_3
MGYG000001881_01660	794903.OPIT5_08310	3.52e-21	102.0	2DXQD@1|root,3460A@2|Bacteria,46V35@74201|Verrucomicrobia,3KA0J@414999|Opitutae	414999|Opitutae	S	P22 coat protein - gene protein 5	-	-	-	-	-	-	-	-	-	-	-	-	Mu-like_Pro,P22_CoatProtein
MGYG000001881_01196	349741.Amuc_0210	1.1e-232	640.0	COG0205@1|root,COG0205@2|Bacteria,46SFN@74201|Verrucomicrobia,2ITK8@203494|Verrucomicrobiae	203494|Verrucomicrobiae	G	Phosphofructokinase	-	-	2.7.1.11	ko:K00850	ko00010,ko00030,ko00051,ko00052,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04152,ko05230,map00010,map00030,map00051,map00052,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04152,map05230	M00001,M00345	R00756,R03236,R03237,R03238,R03239,R04779	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000,ko01009,ko03019	-	-	-	PFK
MGYG000001881_01287	349741.Amuc_1206	0.0	1020.0	COG0138@1|root,COG0138@2|Bacteria,46S5H@74201|Verrucomicrobia,2ITYZ@203494|Verrucomicrobiae	203494|Verrucomicrobiae	F	AICARFT/IMPCHase bienzyme	-	-	2.1.2.3,3.5.4.10	ko:K00602	ko00230,ko00670,ko01100,ko01110,ko01130,ko01523,map00230,map00670,map01100,map01110,map01130,map01523	M00048	R01127,R04560	RC00026,RC00263,RC00456	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	AICARFT_IMPCHas,MGS
MGYG000001881_00921	349741.Amuc_1269	1.22e-218	616.0	COG0492@1|root,COG0492@2|Bacteria,46SC1@74201|Verrucomicrobia,2ITP4@203494|Verrucomicrobiae	203494|Verrucomicrobiae	O	Pyridine nucleotide-disulphide oxidoreductase	-	-	1.8.1.9	ko:K00384	ko00450,map00450	-	R02016,R03596,R09372	RC00013,RC02518,RC02873	ko00000,ko00001,ko01000	-	-	-	Pyr_redox_2
MGYG000001881_01636	349741.Amuc_0116	0.0	961.0	COG2509@1|root,COG2509@2|Bacteria,46UJ1@74201|Verrucomicrobia,2ITVH@203494|Verrucomicrobiae	203494|Verrucomicrobiae	H	5-formyltetrahydrofolate cyclo-ligase activity	-	-	-	ko:K07137	-	-	-	-	ko00000	-	-	-	Amino_oxidase,DAO
MGYG000001881_01180	349741.Amuc_0778	2.37e-27	107.0	2DB8U@1|root,2Z7SW@2|Bacteria,46VFK@74201|Verrucomicrobia,2IUK1@203494|Verrucomicrobiae	203494|Verrucomicrobiae	M	Alginate lyase	-	-	-	-	-	-	-	-	-	-	-	-	Alginate_lyase
MGYG000001881_00830	349741.Amuc_0587	2.97e-286	785.0	COG2262@1|root,COG2262@2|Bacteria,46SP4@74201|Verrucomicrobia,2IU26@203494|Verrucomicrobiae	203494|Verrucomicrobiae	S	GTPase that associates with the 50S ribosomal subunit and may have a role during protein synthesis or ribosome biogenesis	hflX	-	-	ko:K03665	-	-	-	-	ko00000,ko03009	-	-	-	GTP-bdg_M,GTP-bdg_N,MMR_HSR1
MGYG000001881_02122	349741.Amuc_2118	5.67e-208	577.0	COG0388@1|root,COG0388@2|Bacteria,46S7B@74201|Verrucomicrobia,2ITNA@203494|Verrucomicrobiae	203494|Verrucomicrobiae	K	Carbon-nitrogen hydrolase	-	-	3.5.1.53	ko:K12251	ko00330,ko01100,map00330,map01100	-	R01152	RC00096	ko00000,ko00001,ko01000	-	-	-	Acetyltransf_1,CN_hydrolase
MGYG000001881_01385	349741.Amuc_0847	2.49e-256	704.0	COG3481@1|root,COG3481@2|Bacteria,46SYB@74201|Verrucomicrobia,2ITKE@203494|Verrucomicrobiae	203494|Verrucomicrobiae	S	Metal dependent phosphohydrolases with conserved 'HD' motif.	-	-	-	ko:K03698	-	-	-	-	ko00000,ko01000,ko03019	-	-	-	HD
MGYG000001881_01792	349741.Amuc_0718	4.33e-153	432.0	COG0546@1|root,COG0546@2|Bacteria	2|Bacteria	S	glycolate biosynthetic process	gph	-	3.1.3.18,3.6.1.1	ko:K01091,ko:K06019	ko00190,ko00630,ko01100,ko01110,ko01130,map00190,map00630,map01100,map01110,map01130	-	R01334	RC00017	ko00000,ko00001,ko01000	-	-	-	Acetyltransf_1,HAD_2,NUDIX,Nudix_N
MGYG000001881_02070	349741.Amuc_0976	1.37e-131	374.0	2CNXM@1|root,32SI1@2|Bacteria,46SZC@74201|Verrucomicrobia,2IUHE@203494|Verrucomicrobiae	203494|Verrucomicrobiae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000001881_00227	478749.BRYFOR_07443	1.32e-07	63.5	2E706@1|root,331J5@2|Bacteria,1VIFN@1239|Firmicutes,24GUT@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000001881_00841	349741.Amuc_2161	1.41e-243	672.0	COG0318@1|root,COG0318@2|Bacteria,46XUP@74201|Verrucomicrobia,2IUC3@203494|Verrucomicrobiae	203494|Verrucomicrobiae	IQ	AMP-binding enzyme	-	-	6.2.1.26	ko:K01911	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00116	R04030	RC00004,RC00014	ko00000,ko00001,ko00002,ko01000	-	-	-	AMP-binding
MGYG000001881_00376	349741.Amuc_1474	9.49e-127	362.0	COG0131@1|root,COG0131@2|Bacteria,46SR2@74201|Verrucomicrobia,2IU4M@203494|Verrucomicrobiae	203494|Verrucomicrobiae	E	Imidazoleglycerol-phosphate dehydratase	hisB	-	4.2.1.19	ko:K01693	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R03457	RC00932	ko00000,ko00001,ko00002,ko01000	-	-	-	IGPD
MGYG000001881_00917	349741.Amuc_1278	0.0	1071.0	COG0475@1|root,COG1226@1|root,COG0475@2|Bacteria,COG1226@2|Bacteria,46YYA@74201|Verrucomicrobia,2ITU7@203494|Verrucomicrobiae	203494|Verrucomicrobiae	P	TrkA-N domain	-	-	-	ko:K03455	-	-	-	-	ko00000	2.A.37	-	-	Na_H_Exchanger,TrkA_N
MGYG000001881_00916	349741.Amuc_1278	0.0	1071.0	COG0475@1|root,COG1226@1|root,COG0475@2|Bacteria,COG1226@2|Bacteria,46YYA@74201|Verrucomicrobia,2ITU7@203494|Verrucomicrobiae	203494|Verrucomicrobiae	P	TrkA-N domain	-	-	-	ko:K03455	-	-	-	-	ko00000	2.A.37	-	-	Na_H_Exchanger,TrkA_N
MGYG000001881_01925	349741.Amuc_0680	1.66e-203	575.0	COG0560@1|root,COG0560@2|Bacteria,46UCT@74201|Verrucomicrobia,2ITII@203494|Verrucomicrobiae	203494|Verrucomicrobiae	E	Phosphoserine phosphatase	-	-	-	-	-	-	-	-	-	-	-	-	HAD
MGYG000001881_00365	349741.Amuc_1463	0.0	1197.0	COG5434@1|root,COG5434@2|Bacteria,46X9H@74201|Verrucomicrobia,2IV3W@203494|Verrucomicrobiae	203494|Verrucomicrobiae	M	Parallel beta-helix repeats	-	-	-	-	-	-	-	-	-	-	-	-	Beta_helix
MGYG000001881_00366	349741.Amuc_1463	0.0	1197.0	COG5434@1|root,COG5434@2|Bacteria,46X9H@74201|Verrucomicrobia,2IV3W@203494|Verrucomicrobiae	203494|Verrucomicrobiae	M	Parallel beta-helix repeats	-	-	-	-	-	-	-	-	-	-	-	-	Beta_helix
MGYG000001881_01608	349741.Amuc_0156	0.0	1068.0	COG1132@1|root,COG1132@2|Bacteria,46S6K@74201|Verrucomicrobia,2ITX3@203494|Verrucomicrobiae	203494|Verrucomicrobiae	V	ABC transporter transmembrane region	-	-	-	ko:K11085	ko02010,map02010	-	-	-	ko00000,ko00001,ko01000,ko02000	3.A.1.106	-	-	ABC_membrane,ABC_tran
MGYG000001881_00268	1123060.JONP01000021_gene3780	7.03e-15	80.9	COG0451@1|root,COG0451@2|Bacteria,1R0EQ@1224|Proteobacteria,2U9B7@28211|Alphaproteobacteria	28211|Alphaproteobacteria	GM	ADP-glyceromanno-heptose 6-epimerase activity	-	-	-	-	-	-	-	-	-	-	-	-	Epimerase,RmlD_sub_bind
MGYG000001881_01951	349741.Amuc_1128	5.12e-51	162.0	2AX33@1|root,31P1F@2|Bacteria,46XQB@74201|Verrucomicrobia,2IWD6@203494|Verrucomicrobiae	203494|Verrucomicrobiae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000001881_01569	349741.Amuc_1402	2.76e-240	663.0	COG0309@1|root,COG0309@2|Bacteria,46U2H@74201|Verrucomicrobia,2IVJI@203494|Verrucomicrobiae	203494|Verrucomicrobiae	O	AIR synthase related protein, N-terminal domain	-	-	-	ko:K04655	-	-	-	-	ko00000	-	-	-	AIRS,AIRS_C
MGYG000001881_00896	349741.Amuc_0034	0.0	993.0	COG0442@1|root,COG0442@2|Bacteria,46SE3@74201|Verrucomicrobia,2ITKS@203494|Verrucomicrobiae	203494|Verrucomicrobiae	J	Prolyl-tRNA synthetase, C-terminal	proS	-	6.1.1.15	ko:K01881	ko00970,map00970	M00359,M00360	R03661	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	HGTP_anticodon,ProRS-C_1,tRNA-synt_2b,tRNA_edit
MGYG000001881_01431	349741.Amuc_0051	0.0	1071.0	COG0608@1|root,COG0608@2|Bacteria,46SNV@74201|Verrucomicrobia,2ITRD@203494|Verrucomicrobiae	203494|Verrucomicrobiae	L	DHHA1 domain	-	-	-	ko:K07462	ko03410,ko03430,ko03440,map03410,map03430,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	DHH,DHHA1
MGYG000001881_00901	349741.Amuc_0037	0.0	960.0	COG0531@1|root,COG0531@2|Bacteria	2|Bacteria	E	amino acid	-	-	-	ko:K20265	ko02024,map02024	-	-	-	ko00000,ko00001,ko02000	2.A.3.7.1,2.A.3.7.3	-	-	AA_permease_2
MGYG000001881_01148	349741.Amuc_0749	3.81e-170	475.0	COG0130@1|root,COG0130@2|Bacteria,46SJR@74201|Verrucomicrobia,2ITQ8@203494|Verrucomicrobiae	203494|Verrucomicrobiae	J	Responsible for synthesis of pseudouridine from uracil- 55 in the psi GC loop of transfer RNAs	truB	-	5.4.99.25	ko:K03177	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	TruB_C_2,TruB_N
MGYG000001881_01434	349741.Amuc_0048	0.0	972.0	COG0534@1|root,COG0534@2|Bacteria,46Z02@74201|Verrucomicrobia,2IU41@203494|Verrucomicrobiae	203494|Verrucomicrobiae	V	MatE	-	-	-	-	-	-	-	-	-	-	-	-	MatE
MGYG000001881_00619	349741.Amuc_1895	1.65e-303	828.0	COG0766@1|root,COG0766@2|Bacteria,46S6Q@74201|Verrucomicrobia,2ITRZ@203494|Verrucomicrobiae	203494|Verrucomicrobiae	M	EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)	-	-	2.5.1.7	ko:K00790	ko00520,ko00550,ko01100,map00520,map00550,map01100	-	R00660	RC00350	ko00000,ko00001,ko01000,ko01011	-	-	-	EPSP_synthase
MGYG000001881_00531	349741.Amuc_2001	0.0	1395.0	COG4166@1|root,COG4166@2|Bacteria	2|Bacteria	E	transmembrane transport	-	-	-	ko:K02035,ko:K15580	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00239,M00439	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5,3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25	-	-	BACON,DUF4374,DUF5011,F5_F8_type_C,M60-like_N,Peptidase_M60,SBP_bac_5,TAT_signal
MGYG000001881_00811	1122931.AUAE01000017_gene4294	7.98e-113	340.0	COG1594@1|root,COG1594@2|Bacteria,4PKAQ@976|Bacteroidetes	976|Bacteroidetes	K	Catalyzes the reduction of ribonucleotides to deoxyribonucleotides. May function to provide a pool of deoxyribonucleotide precursors for DNA repair during oxygen limitation and or for immediate growth after restoration of oxygen	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000001881_01354	349741.Amuc_0876	0.0	1423.0	COG2217@1|root,COG2217@2|Bacteria,46S9Z@74201|Verrucomicrobia,2ITMQ@203494|Verrucomicrobiae	203494|Verrucomicrobiae	P	E1-E2 ATPase	-	-	3.6.3.54	ko:K17686	ko01524,ko04016,map01524,map04016	-	R00086	RC00002	ko00000,ko00001,ko01000	3.A.3.5	-	-	E1-E2_ATPase,HMA,Hydrolase,YHS
MGYG000001881_02201	349741.Amuc_0951	0.0	904.0	COG1966@1|root,COG1966@2|Bacteria,46SC3@74201|Verrucomicrobia,2IU78@203494|Verrucomicrobiae	203494|Verrucomicrobiae	T	5TM C-terminal transporter carbon starvation CstA	-	-	-	-	-	-	-	-	-	-	-	-	CstA,CstA_5TM
MGYG000001881_02176	349741.Amuc_2058	2.89e-174	493.0	2B73I@1|root,3204H@2|Bacteria,46WXA@74201|Verrucomicrobia,2IWC2@203494|Verrucomicrobiae	203494|Verrucomicrobiae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000001881_02003	349741.Amuc_0898	0.0	1700.0	COG0550@1|root,COG0550@2|Bacteria,46S97@74201|Verrucomicrobia,2ITTZ@203494|Verrucomicrobiae	203494|Verrucomicrobiae	L	Bacterial DNA topoisomeraes I ATP-binding domain	-	-	5.99.1.2	ko:K03169	-	-	-	-	ko00000,ko01000,ko03032	-	-	-	Topoisom_bac,Toprim,Toprim_Crpt
